directon,region,floor,house_price,zone,house_name,meters,xiaoqu,area
南        ,健翔桥,中楼层（6层）,6000,1室1厅1卫,整租·丝竹园小区1室1厅南,45㎡,丝竹园小区,朝阳
北        ,崇文门,中楼层（13层）,5500,1室0厅1卫,整租·新裕家园1室0厅北,34㎡,新裕家园,东城
北        ,东坝,低楼层（12层）,4760,1室1厅1卫,整租·上东上层1室1厅北,66㎡,上东上层,朝阳
南 北        ,顺义城,高楼层（5层）,3000,2室1厅1卫,整租·建新南区2室1厅南/北,63㎡,建新南区,顺义
东        ,常营,高楼层（23层）,5190,1室1厅1卫,整租·常楹公元自由派1室1厅东,37㎡,常楹公元自由派,朝阳
西        ,顺义其它,高楼层（9层）,3230,1室1厅1卫,整租·东亚首航国际1室1厅西,52㎡,东亚首航国际,顺义
东        ,大兴其它,中楼层（12层）,3000,2房间1卫,整租·i立方2房间东,67㎡,i立方,大兴
南        ,双桥,低楼层（18层）,5630,2室1厅1卫,整租·管庄新村2室1厅南,80㎡,管庄新村,朝阳
北        ,长阳,中楼层（6层）,2600,1房间1卫,整租·金地朗悦YOYO派1房间北,47㎡,金地朗悦YOYO派,房山
西        ,常营,高楼层（16层）,6090,2室1厅1卫,整租·住欣家园2室1厅西,70㎡,住欣家园,朝阳
东        ,常营,中楼层（23层）,5190,1室1厅1卫,整租·常楹公元自由派1室1厅东,38㎡,常楹公元自由派,朝阳
南        ,定福庄,中楼层（27层）,5000,1室1厅1卫,整租·泰福苑D2区1室1厅南,60㎡,泰福苑D2区,朝阳
南        ,北京南站,低楼层（28层）,4490,1室1厅1卫,整租·世纪金色嘉园1室1厅南,24㎡,世纪金色嘉园,丰台
南        ,西北旺,低楼层（6层）,5500,2室1厅1卫,整租·春晖园2室1厅南,57㎡,春晖园,海淀
南        ,海淀北部新区,低楼层（14层）,5530,2室1厅1卫,整租·水岸温泉2室1厅南,76㎡,水岸温泉,海淀
西        ,首都机场,中楼层（5层）,4160,2室1厅1卫,整租·首都机场南路西里2室1厅西,59㎡,首都机场南路西里,朝阳
东        ,北苑,高楼层（6层）,5800,2室1厅1卫,整租·北苑6号院2室1厅东,73㎡,北苑6号院,朝阳
南        ,西山,中楼层（5层）,5760,2室1厅1卫,整租·西山美墅馆C区2室1厅南,58㎡,西山美墅馆C区,海淀
西 北        ,和义,低楼层（6层）,3500,2室1厅1卫,整租·红星楼2室1厅西/北,50㎡,红星楼,丰台
南        ,北苑,中楼层（25层）,7290,2室1厅1卫,整租·北苑家园紫绶园2室1厅南,80㎡,北苑家园紫绶园,朝阳
南        ,良乡,中楼层（6层）,2200,1室1厅1卫,整租·四合巷小区1室1厅南,42㎡,四合巷小区,房山
南        ,酒仙桥,高楼层（6层）,5500,2室1厅1卫,整租·酒仙桥十街坊2室1厅南,62㎡,酒仙桥十街坊,朝阳
南        ,马坡,中楼层（11层）,2600,1室0厅1卫,整租·佳和宜园1室0厅南,48㎡,佳和宜园,顺义
南        ,大峪,中楼层（27层）,2500,1室0厅1卫,整租·大峪小白楼1室0厅南,41㎡,大峪小白楼,门头沟
南        ,万达,高楼层（11层）,3600,1室0厅1卫,整租·鼎晟国际1室0厅南,56㎡,鼎晟国际,通州
北        ,苏州桥,高楼层（16层）,2800,1室0厅0卫,整租·小南庄社区1室0厅北,10㎡,小南庄社区,海淀
南 北        ,顺义城,高楼层（6层）,2800,1室1厅1卫,整租·滨河小区1室1厅南/北,61㎡,滨河小区,顺义
北        ,临河里,高楼层（12层）,3200,1室0厅1卫,整租·久居雅园1室0厅北,50㎡,久居雅园,通州
南        ,科技园区,高楼层（21层）,4400,1室1厅1卫,整租·御景春天1室1厅南,48㎡,御景春天,丰台
南        ,甘露园,高楼层（6层）,4500,1室1厅1卫,整租·甘露园南里1室1厅南,58㎡,甘露园南里,朝阳
南        ,东关,中楼层（6层）,3300,2室1厅1卫,整租·东关北里小区2室1厅南,60㎡,东关北里小区,昌平
南 北        ,看丹桥,中楼层（7层）,7700,3室1厅1卫,整租·华林家园3室1厅南/北,99㎡,华林家园,丰台
南 北        ,良乡,高楼层（7层）,2700,2室1厅1卫,整租·行宫园一里2室1厅南/北,85㎡,行宫园一里,房山
东 西        ,九棵树(家乐福),低楼层（22层）,3500,2室1厅1卫,整租·大方居2室1厅东/西,89㎡,大方居,通州
东        ,长阳,低楼层（16层）,2300,1室0厅1卫,整租·加州水郡金桥国际酒店1室0厅东,49㎡,加州水郡金桥国际酒店,房山
南 北        ,顺义其它,低楼层（14层）,3300,2室1厅1卫,整租·和悦居2室1厅南/北,82㎡,和悦居,顺义
南 北        ,西关环岛,低楼层（6层）,3000,2室1厅1卫,整租·郝庄家园2室1厅南/北,78㎡,郝庄家园,昌平
西        ,顺义其它,低楼层（9层）,2800,2房间1卫,整租·中国铁建顺鑫汇2房间西,48㎡,中国铁建顺鑫汇,顺义
南        ,西三旗,低楼层（6层）,5990,1室1厅1卫,整租·育新花园1室1厅南,53㎡,育新花园,海淀
南        ,交道口,低楼层（1层）,4500,1室0厅1卫,整租·大兴胡同1室0厅南,15㎡,大兴胡同,东城
东        ,广渠门,中楼层（28层）,5700,1室1厅1卫,整租·广渠家园1室1厅东,50㎡,广渠家园,东城
南 北        ,黄村中,高楼层（6层）,2900,2室1厅1卫,整租·新居里2室1厅南/北,80㎡,新居里,大兴
南 北        ,黄村火车站,低楼层（6层）,3000,2室1厅1卫,整租·义和庄北里2室1厅南/北,62㎡,义和庄北里,大兴
南 北        ,顺义其它,高楼层（6层）,2800,3室1厅1卫,整租·啤酒厂家属楼3室1厅南/北,87㎡,啤酒厂家属楼,顺义
南 北        ,顺义城,中楼层（6层）,2800,2室1厅1卫,整租·石园东区2室1厅南/北,68㎡,石园东区,顺义
南 北        ,顺义城,中楼层（6层）,3200,2室1厅1卫,整租·义宾南区2室1厅南/北,55㎡,义宾南区,顺义
南        ,石佛营,低楼层（18层）,5760,1室1厅1卫,整租·炫特嘉园一期1室1厅南,39㎡,炫特嘉园一期,朝阳
南        ,良乡,高楼层（10层）,2100,2房间1卫,整租·房山超级蜂巢2房间南,50㎡,房山超级蜂巢,房山
东        ,田村,低楼层（6层）,5830,1室1厅1卫,整租·西山国际城1室1厅东,35㎡,西山国际城,海淀
西        ,常营,中楼层（27层）,5990,1室1厅1卫,整租·北京新天地五期1室1厅西,71㎡,北京新天地五期,朝阳
南        ,大兴其它,中楼层（8层）,2600,1室1厅1卫,整租·金色漫香郡南区1室1厅南,59㎡,金色漫香郡南区,大兴
东        ,广安门,高楼层（26层）,4030,1室1厅1卫,整租·荣丰20081室1厅东,19㎡,荣丰2008,西城
南 北        ,天宫院南,中楼层（12层）,2200,1室1厅1卫,整租·御园E区1室1厅南/北,57㎡,御园E区,大兴
北        ,六里桥,中楼层（24层）,5330,1室1厅1卫,整租·橙色年代1室1厅北,53㎡,橙色年代,海淀
南        ,回龙观,低楼层（1层）,3800,1室1厅1卫,整租·慧华苑1室1厅南,28㎡,慧华苑,昌平
南 北        ,顺义其它,低楼层（14层）,3300,2室1厅1卫,整租·和悦居2室1厅南/北,82㎡,和悦居,顺义
南        ,玉泉路,中楼层（6层）,5460,1室1厅1卫,整租·金沟河12号院1室1厅南,41㎡,金沟河12号院,海淀
西        ,马连洼,低楼层（8层）,5000,1室0厅1卫,整租·柳浪家园北里1室0厅西,47㎡,柳浪家园北里,海淀
南        ,马连洼,低楼层（4层）,5960,1室1厅1卫,整租·菊园1室1厅南,53㎡,菊园,海淀
南        ,良乡,低楼层（5层）,2300,1室1厅1卫,整租·伟业嘉园西里1室1厅南,52㎡,伟业嘉园西里,房山
南 北        ,新街口,中楼层（6层）,6000,2室1厅1卫,整租·红联村3号院2室1厅南/北,55㎡,红联村3号院,海淀
南        ,西三旗,中楼层（8层）,5000,1房间1卫,整租·通厦公元991房间南,54㎡,通厦公元99,海淀
南        ,定慧寺,中楼层（5层）,5830,1室1厅1卫,整租·定慧北里1室1厅南,49㎡,定慧北里,海淀
南        ,劲松,高楼层（16层）,5100,1室1厅1卫,整租·农光南里1室1厅南,44㎡,农光南里,朝阳
东        ,海淀北部新区,低楼层（10层）,5890,1室1厅1卫,整租·六里屯五区1室1厅东,54㎡,六里屯五区,海淀
南        ,广安门,低楼层（20层）,5600,1室1厅1卫,整租·荣丰20081室1厅南,61㎡,荣丰2008,西城
东        ,北苑,中楼层（10层）,5990,1室1厅1卫,整租·旭辉奥都1室1厅东,53㎡,旭辉奥都,朝阳
西        ,东坝,高楼层（6层）,5000,2室1厅1卫,整租·康静里2室1厅西,73㎡,康静里,朝阳
南        ,石佛营,低楼层（6层）,5890,1室1厅1卫,整租·石佛营西里小区1室1厅南,48㎡,石佛营西里小区,朝阳
东南        ,潘家园,低楼层（28层）,6000,2室1厅1卫,整租·弘善家园2室1厅东南,71㎡,弘善家园,朝阳
南        ,顺义其它,低楼层（10层）,3300,2室1厅2卫,整租·空港国际2室1厅南,57㎡,空港国际,顺义
南        ,西直门,中楼层（15层）,5800,1室1厅1卫,整租·西直门北大街甲41号1室1厅南,49㎡,西直门北大街甲41号,西城
南 北        ,玉桥,低楼层（6层）,3000,1室1厅1卫,整租·玉桥南里1室1厅南/北,51㎡,玉桥南里,通州
西        ,马家堡,中楼层（9层）,4000,2房间1卫,整租·东亚三环2房间西,45㎡,东亚三环,丰台
南        ,管庄,高楼层（18层）,4990,1室1厅1卫,整租·京通苑1室1厅南,60㎡,京通苑,朝阳
南 北        ,瀛海,低楼层（15层）,3400,2室1厅1卫,整租·瀛海家园和园B区2室1厅南/北,83㎡,瀛海家园和园B区,大兴
西        ,鼓楼大街,高楼层（5层）,3530,1室1厅1卫,整租·北环里小区1室1厅西,41㎡,北环里小区,昌平
北        ,常营,中楼层（11层）,5500,1室1厅1卫,整租·苹果派1室1厅北,53㎡,苹果派,朝阳
南        ,四惠,低楼层（9层）,6000,1室1厅1卫,整租·壹线国际1室1厅南,55㎡,壹线国际,朝阳
南        ,天宫院南,低楼层（10层）,2700,2室1厅1卫,整租·众美城2室1厅南,82㎡,众美城,大兴
西        ,西三旗,中楼层（7层）,5000,1室1厅1卫,整租·建材城东一里1室1厅西,58㎡,建材城东一里,海淀
南        ,临河里,中楼层（7层）,3590,1室1厅1卫,整租·金隅自由筑1室1厅南,53㎡,金隅自由筑,通州
南 北        ,鼓楼大街,高楼层（6层）,3200,2室1厅1卫,整租·永安里小区2室1厅南/北,64㎡,永安里小区,昌平
南        ,清河,高楼层（6层）,5390,1室1厅1卫,整租·永泰东里1室1厅南,47㎡,永泰东里,海淀
南        ,马驹桥,低楼层（21层）,3360,1室1厅1卫,整租·融科香雪兰溪1室1厅南,28㎡,融科香雪兰溪,通州
南        ,常营,低楼层（26层）,4500,1室1厅1卫,整租·住欣家园1室1厅南,49㎡,住欣家园,朝阳
南        ,顺义城,高楼层（18层）,3200,1室1厅1卫,整租·怡馨家园1室1厅南,52㎡,怡馨家园,顺义
南        ,国展,高楼层（6层）,4500,1室1厅1卫,整租·左家庄北里1室1厅南,44㎡,左家庄北里,朝阳
北        ,芍药居,中楼层（24层）,6000,2室1厅1卫,整租·芍药居北里2室1厅北,64㎡,芍药居北里,朝阳
东        ,四季青,中楼层（9层）,5560,1室1厅1卫,整租·颐慧佳园1室1厅东,44㎡,颐慧佳园,海淀
南        ,海淀北部新区,高楼层（15层）,5590,2室1厅1卫,整租·水岸温泉2室1厅南,77㎡,水岸温泉,海淀
南 北        ,看丹桥,低楼层（6层）,4800,2室1厅1卫,整租·新华街四里2室1厅南/北,62㎡,新华街四里,丰台
北        ,方庄,高楼层（25层）,5760,1室1厅1卫,整租·10AM新坐标1室1厅北,45㎡,10AM新坐标,朝阳
东 西        ,西二旗,中楼层（6层）,6800,2室1厅1卫,整租·智学苑2室1厅东/西,69㎡,智学苑,海淀
西        ,新街口,低楼层（22层）,10660,2室1厅1卫,整租·文慧园15号16公寓2室1厅西,86㎡,文慧园15号16公寓,海淀
南 北        ,北七家,低楼层（3层）,16000,5室2厅3卫,整租·渡上一期5室2厅南/北,365㎡,渡上一期,昌平
南 北        ,西北旺,高楼层（10层）,6000,2室1厅1卫,整租·芳怡园2室1厅南/北,71㎡,芳怡园,海淀
东 西        ,西北旺,中楼层（8层）,5000,1室1厅1卫,整租·芳怡园1室1厅东/西,55㎡,芳怡园,海淀
东 西        ,西北旺,中楼层（10层）,5500,1室1厅1卫,整租·芳怡园1室1厅东/西,55㎡,芳怡园,海淀
北        ,菜户营,高楼层（24层）,4500,1室0厅1卫,整租·乐城1室0厅北,43㎡,乐城,西城
北        ,西三旗,高楼层（15层）,5190,1室1厅1卫,整租·SOCO公社1室1厅北,44㎡,SOCO公社,海淀
南        ,和平里,高楼层（20层）,6000,1室1厅1卫,整租·和平街西苑1室1厅南,44㎡,和平街西苑,朝阳
东        ,卢沟桥,中楼层（22层）,3960,1室1厅1卫,整租·晓月苑五里1室1厅东,69㎡,晓月苑五里,丰台
南        ,定慧寺,中楼层（15层）,5600,1室1厅1卫,整租·恩济里小区1室1厅南,48㎡,恩济里小区,海淀
南        ,劲松,中楼层（24层）,6000,1室1厅1卫,整租·都城心屿1室1厅南,52㎡,都城心屿,朝阳
东南        ,和平里,中楼层（6层）,5300,1室1厅1卫,整租·和平里五区1室1厅东南,41㎡,和平里五区,东城
南 北        ,大峪,中楼层（6层）,2600,2室1厅1卫,整租·黑山东街2室1厅南/北,59㎡,黑山东街,门头沟
南        ,亦庄,中楼层（6层）,3800,1室1厅1卫,整租·贵园南里丙区1室1厅南,52㎡,贵园南里丙区,亦庄开发区
南 北        ,和义,高楼层（6层）,4400,3室1厅1卫,整租·和义东里六区3室1厅南/北,84㎡,和义东里六区,丰台
南        ,鼓楼大街,中楼层（6层）,3200,1室1厅1卫,整租·新悦家园1室1厅南,54㎡,新悦家园,昌平
南        ,立水桥,低楼层（20层）,5230,1室1厅1卫,整租·明天第一城7号院1室1厅南,35㎡,明天第一城7号院,朝阳
南        ,北京南站,高楼层（6层）,4600,1室1厅1卫,整租·翠林二里1室1厅南,43㎡,翠林二里,丰台
北        ,马连道,低楼层（20层）,4560,1室1厅1卫,整租·茶贸国际中心1室1厅北,34㎡,茶贸国际中心,西城
东南        ,定福庄,低楼层（21层）,5600,2室1厅2卫,整租·大黄庄东路2室1厅东南,115㎡,大黄庄东路,朝阳
南        ,长阳,低楼层（16层）,2300,1室0厅1卫,整租·加州水郡金桥国际酒店1室0厅南,36㎡,加州水郡金桥国际酒店,房山
南        ,顺义其它,高楼层（12层）,3200,2室1厅1卫,整租·澜西园三区2室1厅南,92㎡,澜西园三区,顺义
南 北        ,田村,中楼层（6层）,6000,2室1厅1卫,整租·田村40号院2室1厅南/北,78㎡,田村40号院,海淀
东南        ,常营,高楼层（27层）,5500,1室1厅1卫,整租·北辰福第二号院1室1厅东南,55㎡,北辰福第二号院,朝阳
北        ,草桥,低楼层（24层）,4690,1室1厅1卫,整租·玺萌丽苑1室1厅北,33㎡,玺萌丽苑,丰台
西        ,玉桥,中楼层（9层）,3500,2室1厅1卫,整租·格兰晴天2室1厅西,79㎡,格兰晴天,通州
东南        ,定福庄,低楼层（16层）,5690,2室1厅1卫,整租·妇联小区2室1厅东南,72㎡,妇联小区,朝阳
南        ,通州其它,高楼层（12层）,3500,2室1厅1卫,整租·东亚印象台湖2室1厅南,65㎡,东亚印象台湖,通州
西        ,马家堡,高楼层（20层）,4590,1室1厅1卫,整租·富卓苑1室1厅西,36㎡,富卓苑,丰台
北        ,东四,低楼层（1层）,4800,1室0厅1卫,整租·东四十条1室0厅北,20㎡,东四十条,东城
南        ,华威桥,低楼层（6层）,4600,1室1厅1卫,整租·双龙南里1室1厅南,42㎡,双龙南里,朝阳
南        ,健翔桥,高楼层（9层）,5500,2室1厅1卫,整租·华严北里小区2室1厅南,58㎡,华严北里小区,朝阳
南        ,上地,低楼层（6层）,6000,1室1厅1卫,整租·上地东里1室1厅南,45㎡,上地东里,海淀
北        ,回龙观,高楼层（20层）,5300,1室0厅1卫,整租·新龙城1室0厅北,47㎡,新龙城,昌平
南        ,朝青,低楼层（20层）,6800,1室1厅1卫,整租·青年汇佳园1室1厅南,57㎡,青年汇佳园,朝阳
西南        ,马驹桥,低楼层（28层）,3300,2室1厅1卫,整租·宏仁家园2室1厅西南,87㎡,宏仁家园,亦庄开发区
东南        ,望京,低楼层（32层）,28000,4室1厅2卫,整租·金隅国际4室1厅东南,233㎡,金隅国际,朝阳
东        ,木樨地,高楼层（5层）,6030,1室1厅1卫,整租·汽南小区1室1厅东,36㎡,汽南小区,西城
南 北        ,马家堡,地下室（3层）,28333,4室3厅3卫,整租·未来假日4室3厅南/北,262㎡,未来假日,丰台
南 北        ,陶然亭,高楼层（4层）,5600,2室1厅1卫,整租·虎坊路小区2室1厅南/北,46㎡,虎坊路小区,西城
