house_name,directon,xiaoqu,house_price,meters,region,floor,area,zone
整租·永定门东街东里2室1厅南/北,南 北        ,永定门东街东里,5500,50㎡,天坛,中楼层（5层）,东城,2室1厅1卫
整租·南庭新苑北区1室1厅西,西        ,南庭新苑北区,4000,49㎡,新宫,低楼层（15层）,丰台,1室1厅1卫
整租·平乐园小区1室1厅南/北,南 北        ,平乐园小区,4700,47㎡,北工大,中楼层（6层）,朝阳,1室1厅1卫
整租·金隅瑞和园1室0厅南,南        ,金隅瑞和园,4200,41㎡,玉泉路,中楼层（16层）,海淀,1室0厅1卫
整租·永泰园3室1厅东,东        ,永泰园,6000,133㎡,清河,低楼层（30层）,海淀,3室1厅2卫
整租·上东上层1室1厅东/北,东 北        ,上东上层,5300,66㎡,东坝,低楼层（12层）,朝阳,1室1厅1卫
整租·东四十条1室0厅北,北        ,东四十条,4800,20㎡,东四,低楼层（1层）,东城,1室0厅1卫
整租·花园闸小区1室1厅东南,东南        ,花园闸小区,3800,50㎡,定福庄,高楼层（18层）,朝阳,1室1厅1卫
整租·甘露园南里2室1厅东/西,东 西        ,甘露园南里,5300,61㎡,甘露园,高楼层（6层）,朝阳,2室1厅1卫
整租·银地家园1室1厅东/西,东 西        ,银地家园,4600,70㎡,花乡,低楼层（14层）,丰台,1室1厅1卫
整租·新风南里1室1厅北,北        ,新风南里,6000,36㎡,马甸,高楼层（6层）,西城,1室1厅1卫
整租·古城北路2室1厅南/北,南 北        ,古城北路,4200,45㎡,古城,中楼层（6层）,石景山,2室1厅1卫
整租·东亚首航国际1房间北,北        ,东亚首航国际,2500,38㎡,顺义其它,中楼层（9层）,顺义,1房间1卫
整租·东关北里小区2室1厅南,南        ,东关北里小区,3300,60㎡,东关,中楼层（6层）,昌平,2室1厅1卫
整租·挂车厂宿舍2室1厅南,南        ,挂车厂宿舍,3500,54㎡,果园,高楼层（6层）,通州,2室1厅1卫
整租·荟康苑2室1厅南/北,南 北        ,荟康苑,5300,67㎡,常营,低楼层（7层）,朝阳,2室1厅1卫
整租·朝阳新城三区2室1厅东/西,东 西        ,朝阳新城三区,5000,86㎡,东坝,低楼层（6层）,朝阳,2室1厅1卫
整租·红居南街2室1厅南/北,南 北        ,红居南街,6000,65㎡,广安门,中楼层（6层）,西城,2室1厅1卫
整租·石榴园南里小区1室1厅西,西        ,石榴园南里小区,4500,47㎡,刘家窑,高楼层（6层）,丰台,1室1厅1卫
整租·万源南里2室1厅南/北,南 北        ,万源南里,3700,70㎡,旧宫,高楼层（6层）,丰台,2室1厅1卫
整租·幸福东区1室1厅南/北,南 北        ,幸福东区,3200,43㎡,顺义城,中楼层（6层）,顺义,1室1厅1卫
整租·燕翔东里2室1厅南,南        ,燕翔东里,4000,53㎡,首都机场,中楼层（5层）,朝阳,2室1厅1卫
整租·康静里2室1厅西,西        ,康静里,5000,73㎡,东坝,高楼层（6层）,朝阳,2室1厅1卫
整租·壹线国际1室1厅南,南        ,壹线国际,6000,55㎡,四惠,低楼层（9层）,朝阳,1室1厅1卫
整租·房山超级蜂巢2房间南,南        ,房山超级蜂巢,2100,50㎡,良乡,高楼层（10层）,房山,2房间1卫
整租·东亚印象台湖2室1厅南,南        ,东亚印象台湖,3500,65㎡,通州其它,高楼层（12层）,通州,2室1厅1卫
整租·轮胎厂宿舍1室1厅南/北,南 北        ,轮胎厂宿舍,4300,58㎡,西三旗,高楼层（6层）,海淀,1室1厅1卫
整租·昊天嘉园1室1厅东北,东北        ,昊天嘉园,2400,31㎡,良乡,高楼层（6层）,房山,1室1厅1卫
整租·金地未未来1室1厅西,西        ,金地未未来,3300,44㎡,顺义其它,低楼层（10层）,顺义,1室1厅1卫
整租·瑞雪春堂1室1厅南,南        ,瑞雪春堂,2600,59㎡,良乡,低楼层（15层）,房山,1室1厅1卫
整租·华远和墅2室1厅南/北,南 北        ,华远和墅,2500,88㎡,大兴其它,低楼层（1层）,大兴,2室1厅1卫
整租·玉林里小区1室1厅南,南        ,玉林里小区,4000,51㎡,右安门外,高楼层（7层）,丰台,1室1厅1卫
整租·香悦四季1房间西,西        ,香悦四季,2300,33㎡,马坡,低楼层（14层）,顺义,1房间1卫
整租·八宝坑胡同1室1厅南/北,南 北        ,八宝坑胡同,5300,13㎡,东四,低楼层（1层）,东城,1室1厅1卫
整租·三间房南里4号院2室1厅南/北,南 北        ,三间房南里4号院,5200,58㎡,定福庄,低楼层（6层）,朝阳,2室1厅1卫
整租·田村40号院2室1厅南/北,南 北        ,田村40号院,6000,78㎡,田村,中楼层（6层）,海淀,2室1厅1卫
整租·远见名苑1室0厅北,北        ,远见名苑,5200,43㎡,广安门,高楼层（26层）,西城,1室0厅1卫
整租·久居雅园1室0厅北,北        ,久居雅园,3200,50㎡,临河里,高楼层（12层）,通州,1室0厅1卫
整租·保利西山林语2室1厅南/北,南 北        ,保利西山林语,5400,91㎡,海淀北部新区,中楼层（8层）,海淀,2室1厅1卫
整租·玺萌鹏苑1室0厅北,北        ,玺萌鹏苑,4000,34㎡,草桥,高楼层（24层）,丰台,1室0厅1卫
整租·绿岛苑东区2室1厅南/北,南 北        ,绿岛苑东区,5300,65㎡,定福庄,高楼层（6层）,朝阳,2室1厅1卫
整租·松榆西里1室1厅南,南        ,松榆西里,4300,44㎡,潘家园,低楼层（6层）,朝阳,1室1厅1卫
整租·吕营嘉园C区2室1厅南/北,南 北        ,吕营嘉园C区,5000,60㎡,十里河,高楼层（6层）,朝阳,2室1厅1卫
整租·石佛营东里小区1室1厅东南,东南        ,石佛营东里小区,4300,50㎡,石佛营,中楼层（18层）,朝阳,1室1厅1卫
整租·沙河地质研究院家属楼3室1厅南/北,南 北        ,沙河地质研究院家属楼,3600,78㎡,昌平其它,高楼层（6层）,昌平,3室1厅1卫
整租·玉桥东里1室1厅南,南        ,玉桥东里,3300,52㎡,玉桥,低楼层（22层）,通州,1室1厅1卫
整租·新凤小区2室2厅东,东        ,新凤小区,2600,90㎡,大兴其它,中楼层（6层）,大兴,2室2厅1卫
整租·芳怡园1室0厅东,东        ,芳怡园,4000,43㎡,西北旺,高楼层（10层）,海淀,1室0厅1卫
整租·首都机场南路西里2室1厅南/北,南 北        ,首都机场南路西里,3200,53㎡,首都机场,高楼层（5层）,朝阳,2室1厅1卫
整租·马甸南村2室1厅南/北,南 北        ,马甸南村,4200,57㎡,马甸,高楼层（6层）,西城,2室1厅1卫
整租·七星园1室1厅东/西,东 西        ,七星园,3800,34㎡,鲁谷,低楼层（6层）,石景山,1室1厅1卫
整租·八宝庄1室0厅南,南        ,八宝庄,3700,20㎡,定慧寺,高楼层（6层）,海淀,1室0厅1卫
整租·明天第一城8号院2房间北,北        ,明天第一城8号院,5000,49㎡,立水桥,低楼层（20层）,朝阳,2房间1卫
整租·鼎晟国际1室0厅南,南        ,鼎晟国际,3600,56㎡,万达,高楼层（11层）,通州,1室0厅1卫
整租·7克拉1房间西,西        ,7克拉,3600,25㎡,马家堡,低楼层（13层）,丰台,1房间1卫
整租·华威西里1室1厅西南,西南        ,华威西里,5200,48㎡,潘家园,高楼层（22层）,朝阳,1室1厅1卫
整租·南庭新苑南区2室1厅南,南        ,南庭新苑南区,4700,59㎡,新宫,中楼层（15层）,丰台,2室1厅1卫
整租·和平街十二区1室1厅南,南        ,和平街十二区,5300,40㎡,和平里,中楼层（3层）,朝阳,1室1厅1卫
整租·澜西园四区1室1厅南,南        ,澜西园四区,3000,65㎡,顺义其它,高楼层（12层）,顺义,1室1厅1卫
整租·玉林里小区1室1厅西南,西南        ,玉林里小区,4600,48㎡,右安门外,低楼层（18层）,丰台,1室1厅1卫
整租·塔院小区1室1厅南,南        ,塔院小区,5300,42㎡,牡丹园,中楼层（18层）,海淀,1室1厅1卫
整租·劲松六区2室1厅南/北,南 北        ,劲松六区,5500,61㎡,潘家园,高楼层（6层）,朝阳,2室1厅1卫
整租·冬晴园1室1厅南,南        ,冬晴园,5600,63㎡,西北旺,低楼层（6层）,海淀,1室1厅1卫
整租·芳怡园1室0厅南,南        ,芳怡园,4500,45㎡,西北旺,高楼层（10层）,海淀,1室0厅1卫
整租·新安里1室1厅南,南        ,新安里,2900,53㎡,黄村中,中楼层（6层）,大兴,1室1厅1卫
整租·管庄东里2室1厅南,南        ,管庄东里,4500,45㎡,管庄,高楼层（3层）,朝阳,2室1厅1卫
整租·北京像素北区2房间复式东,东        ,北京像素北区,5400,46㎡,常营,高楼层（17层）,朝阳,2房间1卫
整租·清源西里2室1厅南/北,南 北        ,清源西里,3300,55㎡,枣园,低楼层（6层）,大兴,2室1厅1卫
整租·八里庄北里小区2室1厅南/北,南 北        ,八里庄北里小区,6000,63㎡,石佛营,低楼层（6层）,朝阳,2室1厅1卫
整租·安宁里南区2室1厅南/西,南 西        ,安宁里南区,5500,80㎡,安宁庄,中楼层（18层）,海淀,2室1厅1卫
整租·乐城1室0厅北,北        ,乐城,4500,43㎡,菜户营,高楼层（24层）,西城,1室0厅1卫
整租·当代名筑1室0厅北,北        ,当代名筑,3300,43㎡,梨园,中楼层（12层）,通州,1室0厅1卫
整租·观澳园1室0厅南,南        ,观澳园,5500,56㎡,清河,高楼层（5层）,海淀,1室0厅1卫
整租·西山洋房2房间南/西,南 西        ,西山洋房,5000,44㎡,田村,高楼层（4层）,海淀,2房间2卫
整租·樱花园二区1室1厅南/北,南 北        ,樱花园二区,2200,36㎡,李桥,低楼层（7层）,顺义,1室1厅1卫
整租·安宁里南区2室1厅南/北,南 北        ,安宁里南区,5400,73㎡,安宁庄,高楼层（7层）,海淀,2室1厅1卫
整租·芳怡园1室1厅东/西,东 西        ,芳怡园,5300,55㎡,西北旺,中楼层（10层）,海淀,1室1厅1卫
整租·车站西街17号院2室1厅南/北,南 北        ,车站西街17号院,5800,18㎡,广安门,低楼层（6层）,西城,2室1厅1卫
整租·西直门北大街甲41号1室1厅南,南        ,西直门北大街甲41号,5800,49㎡,西直门,中楼层（15层）,西城,1室1厅1卫
整租·昊天嘉园1室0厅东南,东南        ,昊天嘉园,2100,31㎡,良乡,中楼层（6层）,房山,1室0厅1卫
整租·天宁寺前街南里1室1厅南,南        ,天宁寺前街南里,4700,40㎡,天宁寺,高楼层（5层）,西城,1室1厅1卫
整租·瑞祥里2室1厅南/北,南 北        ,瑞祥里,5000,81㎡,管庄,高楼层（6层）,朝阳,2室1厅1卫
整租·定慧北里2室1厅南/北,南 北        ,定慧北里,5300,60㎡,定慧寺,中楼层（6层）,海淀,2室1厅1卫
整租·广渠门外大街2室0厅南/北,南 北        ,广渠门外大街,5200,53㎡,劲松,高楼层（12层）,朝阳,2室0厅1卫
整租·丝竹园小区1室1厅南,南        ,丝竹园小区,6000,45㎡,健翔桥,中楼层（6层）,朝阳,1室1厅1卫
整租·潘家园南里1室1厅南,南        ,潘家园南里,5100,45㎡,潘家园,低楼层（6层）,朝阳,1室1厅1卫
整租·苏庄东街1室1厅东/西,东 西        ,苏庄东街,2500,57㎡,良乡,高楼层（6层）,房山,1室1厅1卫
整租·葛村西里2室1厅南/北,南 北        ,葛村西里,4500,48㎡,玉泉营,高楼层（4层）,丰台,2室1厅1卫
整租·南海家园四里1室1厅南/北,南 北        ,南海家园四里,3400,50㎡,大兴其它,低楼层（18层）,大兴,1室1厅1卫
整租·南三环中路1室1厅东南,东南        ,南三环中路,3700,40㎡,刘家窑,中楼层（21层）,丰台,1室1厅1卫
整租·武夷花园牡丹园1室1厅北,北        ,武夷花园牡丹园,3200,50㎡,武夷花园,低楼层（10层）,通州,1室1厅1卫
整租·泰河园一里一区1室1厅南/北,南 北        ,泰河园一里一区,3200,60㎡,亦庄开发区其它,低楼层（11层）,亦庄开发区,1室1厅1卫
整租·广渠家园1室1厅东,东        ,广渠家园,5700,50㎡,广渠门,中楼层（28层）,东城,1室1厅1卫
整租·水屯家园2室1厅南/北,南 北        ,水屯家园,3200,89㎡,西关环岛,高楼层（4层）,昌平,2室1厅1卫
整租·新马家园2室1厅南/北,南 北        ,新马家园,3300,81㎡,马坡,低楼层（27层）,顺义,2室1厅1卫
整租·左安浦园1室0厅北,北        ,左安浦园,4800,49㎡,左安门,中楼层（16层）,东城,1室0厅1卫
整租·慧忠里1室1厅南,南        ,慧忠里,5800,46㎡,亚运村,高楼层（5层）,朝阳,1室1厅1卫
整租·远洋一方溪语苑2室1厅东北,东北        ,远洋一方溪语苑,5500,76㎡,双桥,高楼层（11层）,朝阳,2室1厅1卫
整租·枣营北里1室1厅南/北,南 北        ,枣营北里,6000,47㎡,农展馆,中楼层（6层）,朝阳,1室1厅1卫
整租·柳芳南里1室1厅南,南        ,柳芳南里,5200,42㎡,国展,低楼层（6层）,朝阳,1室1厅1卫
整租·宝盛里1室1厅南,南        ,宝盛里,4500,52㎡,清河,高楼层（6层）,海淀,1室1厅1卫
整租·上地东里1室1厅南,南        ,上地东里,6000,45㎡,上地,低楼层（6层）,海淀,1室1厅1卫
整租·兴城丽源1室1厅南,南        ,兴城丽源,3000,65㎡,枣园,高楼层（10层）,大兴,1室1厅1卫
整租·天天朝阳1室0厅西,西        ,天天朝阳,4800,38㎡,甘露园,高楼层（16层）,朝阳,1室0厅1卫
整租·义和庄北里2室1厅南/北,南 北        ,义和庄北里,3000,62㎡,黄村火车站,低楼层（6层）,大兴,2室1厅1卫
整租·晓月苑二里1室1厅南/北,南 北        ,晓月苑二里,3200,53㎡,卢沟桥,中楼层（6层）,丰台,1室1厅1卫
整租·东平里2室1厅南/北,南 北        ,东平里,3800,67㎡,首都机场,高楼层（6层）,朝阳,2室1厅1卫
整租·翠微路2号院1室1厅南/北,南 北        ,翠微路2号院,5700,45㎡,公主坟,低楼层（6层）,海淀,1室1厅1卫
整租·欣葆家园二区1室1厅南,南        ,欣葆家园二区,4300,47㎡,科技园区,高楼层（15层）,丰台,1室1厅1卫
整租·双兴南区2室1厅南/北,南 北        ,双兴南区,3300,68㎡,顺义城,低楼层（6层）,顺义,2室1厅1卫
整租·澜西园三区2室1厅南,南        ,澜西园三区,3200,92㎡,顺义其它,高楼层（12层）,顺义,2室1厅1卫
整租·芳怡园1室0厅东,东        ,芳怡园,4500,40㎡,西北旺,高楼层（10层）,海淀,1室0厅1卫
整租·燕保祈东家园2室1厅南/北,南 北        ,燕保祈东家园,4800,79㎡,垡头,中楼层（28层）,朝阳,2室1厅1卫
整租·高原街4号院2室1厅南/北,南 北        ,高原街4号院,5500,55㎡,芍药居,中楼层（6层）,朝阳,2室1厅1卫
整租·新街口西里一区2室1厅南/西南,南 西南        ,新街口西里一区,6000,59㎡,新街口,地下室（6层）,西城,2室1厅1卫
整租·西木小区2室1厅东南/北,东南 北        ,西木小区,5800,80㎡,田村,中楼层（6层）,海淀,2室1厅2卫
整租·首开熙悦睿府书香1房间南,南        ,首开熙悦睿府书香,2400,47㎡,良乡,低楼层（15层）,房山,1房间1卫
整租·电建北院2室1厅南/北,南 北        ,电建北院,4600,56㎡,定福庄,中楼层（6层）,朝阳,2室1厅1卫
整租·天资华府1室1厅南,南        ,天资华府,2700,59㎡,长阳,高楼层（18层）,房山,1室1厅1卫
整租·南苑北里一区1室1厅南/北,南 北        ,南苑北里一区,3600,53㎡,和义,低楼层（6层）,丰台,1室1厅1卫
整租·荣丰20081室0厅南,南        ,荣丰2008,4600,38㎡,广安门,中楼层（26层）,西城,1室0厅1卫
整租·永定门东街西里2室1厅南,南        ,永定门东街西里,5500,50㎡,天坛,中楼层（6层）,东城,2室1厅1卫
整租·香河园北里1室1厅东,东        ,香河园北里,5700,44㎡,东直门,低楼层（14层）,东城,1室1厅1卫
整租·炫特嘉园一期1室0厅北,北        ,炫特嘉园一期,5000,39㎡,石佛营,高楼层（22层）,朝阳,1室0厅1卫
整租·富丰园小区1室1厅南,南        ,富丰园小区,3800,48㎡,科技园区,中楼层（6层）,丰台,1室1厅1卫
整租·壹线国际1室0厅东,东        ,壹线国际,5600,40㎡,四惠,低楼层（9层）,朝阳,1室0厅1卫
整租·炫特嘉园一期1室0厅北,北        ,炫特嘉园一期,5100,44㎡,石佛营,中楼层（28层）,朝阳,1室0厅1卫
整租·本家润园二期1室1厅北,北        ,本家润园二期,4700,32㎡,东花市,高楼层（9层）,东城,1室1厅0卫
整租·左家庄北里1室1厅南,南        ,左家庄北里,4500,44㎡,国展,高楼层（6层）,朝阳,1室1厅1卫
整租·双惠小区1室1厅西南,西南        ,双惠小区,4300,61㎡,双桥,低楼层（6层）,朝阳,1室1厅1卫
整租·双龙南里1室1厅南,南        ,双龙南里,4600,42㎡,华威桥,低楼层（6层）,朝阳,1室1厅1卫
